reviews,lemmas,lemmas,aspectCategory
"Nice restaurant overall, with classic upscale Italian decor.","['decor', 'restaur', 'upscal', 'nice', 'classic', 'overal', 'italian']","['decor', 'restaur', 'upscal', 'nice', 'classic', 'overal', 'italian']",ambience
Not impressed with the food.,"['food', 'impress']","['food', 'impress']",food
The entire dining experience was wonderful!,"['wonder', 'experi', 'entir', 'din']","['wonder', 'experi', 'entir', 'din']",anecdotes/miscellaneous
The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,"['wonder', 'reserv', 'town', 'recommend', 'make', 'friend', 'alway', 'select', 'glass', 'go', 'wine', 'bottl']","['wonder', 'reserv', 'town', 'recommend', 'make', 'friend', 'alway', 'select', 'glass', 'go', 'wine', 'bottl']",food
Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,"['delay', 'apolog', 'reserv', 'keep', 'seat', 'past', 'progress', 'us', 'servic', 'maitr', 'regularli', 'refin', 'minut', 'highli', 'appris']","['delay', 'apolog', 'reserv', 'keep', 'seat', 'past', 'progress', 'us', 'servic', 'maitr', 'regularli', 'refin', 'minut', 'highli', 'appris']",service
"Order the panang duck, it's fantastic.","['fantast', 'panang', 'duck', 'order']","['fantast', 'panang', 'duck', 'order']",food
"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.","['usual', 'raw', 'wonder', 'order', 'ocasion', 'though', 'vegat', 'good', 'freshmess', 'food', 'side']","['usual', 'raw', 'wonder', 'order', 'ocasion', 'though', 'vegat', 'good', 'freshmess', 'food', 'side']",food
"Other than the crappy service from two individuals, it's great.","['two', 'individu', 'servic', 'crappi', 'great']","['two', 'individu', 'servic', 'crappi', 'great']",service
What more can you ask for?,['ask'],['ask'],anecdotes/miscellaneous
Wondering who had the best deals we noticed a line had formed to wait for this one particular establishment.,"['wonder', 'best', 'particular', 'one', 'establish', 'wait', 'line', 'form', 'deal', 'notic']","['wonder', 'best', 'particular', 'one', 'establish', 'wait', 'line', 'form', 'deal', 'notic']",anecdotes/miscellaneous
They have authentic Indian at amazin prices.,"['price', 'indian', 'authent', 'amazin']","['price', 'indian', 'authent', 'amazin']",food
You are treated just like royality.,"['treat', 'royal', 'like']","['treat', 'royal', 'like']",service
"There's nice and quiet, small but enough for 6 (or more).","['small', 'nice', 'quiet', 'enough']","['small', 'nice', 'quiet', 'enough']",ambience
Ambiance- relaxed and stylish.,"['relax', 'ambianc', 'stylish']","['relax', 'ambianc', 'stylish']",ambience
I've never felt more unwelcome than last month at Jimmy's Bronx Cafe.,"['month', 'jimmi', 'bronx', 'last', 'cafe', 'never', 'unwelcom', 'felt']","['month', 'jimmi', 'bronx', 'last', 'cafe', 'never', 'unwelcom', 'felt']",anecdotes/miscellaneous
"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.","['duck', 'sea', 'salmon', 'bbq', 'room', 'crispi', 'luckili', 'save', 'bass']","['duck', 'sea', 'salmon', 'bbq', 'room', 'crispi', 'luckili', 'save', 'bass']",food
"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.","['unless', 'get', 'right', 'fanci', 'know', 'crust', 'make', 'ingredi', 'ye', 'even', 'someon', 'good', 'use', 'pizza']","['unless', 'get', 'right', 'fanci', 'know', 'crust', 'make', 'ingredi', 'ye', 'even', 'someon', 'good', 'use', 'pizza']",food
"Looking from the outside in, one would hesitate to enter this hole in the wall (really, that's what it is).","['outsid', 'wall', 'enter', 'one', 'would', 'realli', 'look', 'hesit', 'hole']","['outsid', 'wall', 'enter', 'one', 'would', 'realli', 'look', 'hesit', 'hole']",ambience
and yes Dal Bukhara is so dam good and so are all the kababs.,"['dam', 'dal', 'bukhara', 'kabab', 'ye', 'good']","['dam', 'dal', 'bukhara', 'kabab', 'ye', 'good']",food
I look forward to eating here again,"['look', 'eat', 'forward']","['look', 'eat', 'forward']",anecdotes/miscellaneous
I've been coming here as a child and always come back for the taste.,"['come', 'back', 'child', 'alway', 'tast']","['come', 'back', 'child', 'alway', 'tast']",food
Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.,"['neighborhood', 'know', 'one', 'meal', 'fair', 'comfort', 'alway', 'price', 'tuk', 'good', 'joint']","['neighborhood', 'know', 'one', 'meal', 'fair', 'comfort', 'alway', 'price', 'tuk', 'good', 'joint']",food
"A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.","['mussel', 'happi', 'leap', 'lizard', 'prosecco', 'everyth', 'glass']","['mussel', 'happi', 'leap', 'lizard', 'prosecco', 'everyth', 'glass']",food
"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.","['aw', 'creme', 'brule', 'char', 'averag', 'kerosen', 'smell', 'sugar', 'caramel', 'food']","['aw', 'creme', 'brule', 'char', 'averag', 'kerosen', 'smell', 'sugar', 'caramel', 'food']",food
The food always tastes fresh and served promptly.,"['fresh', 'serv', 'alway', 'food', 'promptli', 'tast']","['fresh', 'serv', 'alway', 'food', 'promptli', 'tast']",food
I know because I live nearby.,"['know', 'nearbi', 'live']","['know', 'nearbi', 'live']",anecdotes/miscellaneous
The pizza here is delicious.,"['delici', 'pizza']","['delici', 'pizza']",food
My entire family was horrified.,"['horrifi', 'famili', 'entir']","['horrifi', 'famili', 'entir']",anecdotes/miscellaneous
On a monthly basis my friends and I get together and have a girls night out.,"['basi', 'get', 'togeth', 'night', 'friend', 'monthli', 'girl']","['basi', 'get', 'togeth', 'night', 'friend', 'monthli', 'girl']",anecdotes/miscellaneous
"Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!","['quit', 'knot', 'garlic', 'order', 'quick', 'well', 'alway', 'super', 'deliveri', 'pizza', 'often', 'great']","['quit', 'knot', 'garlic', 'order', 'quick', 'well', 'alway', 'super', 'deliveri', 'pizza', 'often', 'great']",food
"For great chinese food nearby, you have Wu Liang Ye and Grand Sichuan just a block away.","['chines', 'sichuan', 'liang', 'away', 'wu', 'grand', 'block', 'ye', 'nearbi', 'food', 'great']","['chines', 'sichuan', 'liang', 'away', 'wu', 'grand', 'block', 'ye', 'nearbi', 'food', 'great']",food
But who says Murray's is anything about service.,"['servic', 'anyth', 'say', 'murray']","['servic', 'anyth', 'say', 'murray']",service
"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.","['food', 'part', 'restaur', 'forget', 'import', 'realli', 'trendi', 'place']","['food', 'part', 'restaur', 'forget', 'import', 'realli', 'trendi', 'place']",food
I have NEVER been disappointed in the Red Eye.,"['disappoint', 'red', 'eye', 'never']","['disappoint', 'red', 'eye', 'never']",anecdotes/miscellaneous
Hats off to the chef.,"['chef', 'hat']","['chef', 'hat']",food
This should have been done in a back room - away from customers.,"['back', 'custom', 'away', 'room', 'do']","['back', 'custom', 'away', 'room', 'do']",anecdotes/miscellaneous
"Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.","['could', 'thing', 'restaur', 'heavi', 'one', 'import', 'littl', 'servic', 'seem', 'improv', 'overal', 'experi', 'black', 'place', 'teapot', 'antiqu', 'understand']","['could', 'thing', 'restaur', 'heavi', 'one', 'import', 'littl', 'servic', 'seem', 'improv', 'overal', 'experi', 'black', 'place', 'teapot', 'antiqu', 'understand']",anecdotes/miscellaneous
Glad you have the luxury to throw out paying customers.,"['glad', 'luxuri', 'pay', 'custom', 'throw']","['glad', 'luxuri', 'pay', 'custom', 'throw']",anecdotes/miscellaneous
"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.","['fresh', 'mozzarella', 'pizzaria', 'freez', 'chees', 'common', 'use', 'instead', 'cheap', 'delici', 'pizza', 'shred']","['fresh', 'mozzarella', 'pizzaria', 'freez', 'chees', 'common', 'use', 'instead', 'cheap', 'delici', 'pizza', 'shred']",food
Its an excellent place to relax and the food is one of the best in the city of New York.,"['best', 'new', 'excel', 'place', 'one', 'york', 'relax', 'citi', 'food']","['best', 'new', 'excel', 'place', 'one', 'york', 'relax', 'citi', 'food']",food
"service is friendly, and never had a problem walking in and getting a table.","['tabl', 'get', 'servic', 'problem', 'never', 'friendli', 'walk']","['tabl', 'get', 'servic', 'problem', 'never', 'friendli', 'walk']",service
The atmosphere was crowded but it was a great bistro-type vibe.,"['bistro', 'atmospher', 'crowd', 'type', 'vibe', 'great']","['bistro', 'atmospher', 'crowd', 'type', 'vibe', 'great']",ambience
Check it out,['check'],['check'],anecdotes/miscellaneous
"First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.","['tabl', 'time', 'get', 'odd', 'restaur', 'order', 'first', 'saw', 'complet', 'unattent', 'waitress', 'wrong']","['tabl', 'time', 'get', 'odd', 'restaur', 'order', 'first', 'saw', 'complet', 'unattent', 'waitress', 'wrong']",service
Don't go.,['go'],['go'],anecdotes/miscellaneous
The food was bland oily.,"['food', 'bland', 'oili']","['food', 'bland', 'oili']",food
But they do.,[],[],anecdotes/miscellaneous
"What is even better, is that the prices are very affordable as well, and the food is really good.","['afford', 'well', 'even', 'better', 'realli', 'good', 'food', 'price']","['afford', 'well', 'even', 'better', 'realli', 'good', 'food', 'price']",food
The fish is fresh but the variety of fish is nothing out of ordinary.,"['fresh', 'fish', 'noth', 'varieti', 'ordinari']","['fresh', 'fish', 'noth', 'varieti', 'ordinari']",food
Look I dont know if the people who wrote the reviews have ever been to a decent place (PLEASE TRY SOMEOTHER PLACES).,"['write', 'decent', 'tri', 'know', 'peopl', 'ever', 'pleas', 'look', 'dont', 'place', 'someoth', 'review']","['write', 'decent', 'tri', 'know', 'peopl', 'ever', 'pleas', 'look', 'dont', 'place', 'someoth', 'review']",anecdotes/miscellaneous
Suan has challenged this loyalty.,"['loyalti', 'suan', 'challeng']","['loyalti', 'suan', 'challeng']",anecdotes/miscellaneous
"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.","['hous', 'salad', 'wine', 'meal', 'favorit', 'good', 'pesto', 'pizza', 'bottl']","['hous', 'salad', 'wine', 'meal', 'favorit', 'good', 'pesto', 'pizza', 'bottl']",food
"And Kruno, the beverage manager is the best bartender I have yet to come across.","['come', 'yet', 'best', 'manag', 'across', 'kruno', 'beverag', 'bartend']","['come', 'yet', 'best', 'manag', 'across', 'kruno', 'beverag', 'bartend']",service
"Ambiance and music funky, which I enjoy.","['ambianc', 'music', 'funki', 'enjoy']","['ambianc', 'music', 'funki', 'enjoy']",ambience
"The food, drinks and service are clearly among the best in the city.","['best', 'clearli', 'citi', 'servic', 'drink', 'among', 'food']","['best', 'clearli', 'citi', 'servic', 'drink', 'among', 'food']",food
I went there in late afternoon for some bite size food and refleshment with my date.,"['food', 'date', 'late', 'reflesh', 'go', 'size', 'bite', 'afternoon']","['food', 'date', 'late', 'reflesh', 'go', 'size', 'bite', 'afternoon']",anecdotes/miscellaneous
"It's a really great deal, considering we got full off of four dollars.","['get', 'dollar', 'consid', 'full', 'realli', 'four', 'deal', 'great']","['get', 'dollar', 'consid', 'full', 'realli', 'four', 'deal', 'great']",price
"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.","['five', 'maze', 'back', 'allur', 'complic', 'experi', 'come', 'waiter', 'star', 'ambianc', 'area', 'featur', 'sommlier', 'servic', 'romant', 'understand', 'tast', 'need', 'authent', 'captain', 'food', 'folk']","['five', 'maze', 'back', 'allur', 'complic', 'experi', 'come', 'waiter', 'star', 'ambianc', 'area', 'featur', 'sommlier', 'servic', 'romant', 'understand', 'tast', 'need', 'authent', 'captain', 'food', 'folk']",food
Went with mommy (the only person who could afford taking me here).,"['could', 'afford', 'go', 'take', 'person', 'mommi']","['could', 'afford', 'go', 'take', 'person', 'mommi']",anecdotes/miscellaneous
My friends and I were on vacation in NY and was referred to Chance by a friend.,"['chanc', 'friend', 'ny', 'refer', 'vacat']","['chanc', 'friend', 'ny', 'refer', 'vacat']",anecdotes/miscellaneous
"Last time I went here, the waitress didn't come back after taking our order.","['come', 'time', 'back', 'order', 'waitress', 'last', 'take', 'go']","['come', 'time', 'back', 'order', 'waitress', 'last', 'take', 'go']",service
Try the tandoori salmon!,"['tri', 'tandoori', 'salmon']","['tri', 'tandoori', 'salmon']",food
"I am completely hooked on this place, it is ridiculous.","['complet', 'place', 'hook', 'ridicul']","['complet', 'place', 'hook', 'ridicul']",anecdotes/miscellaneous
"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.","['disappoint', 'atmospher', 'desk', 'experi', 'eat', 'save']","['disappoint', 'atmospher', 'desk', 'experi', 'eat', 'save']",anecdotes/miscellaneous
"Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.","['space', 'grant', 'smaller', 'find', 'best', 'restaur', 'servic', 'even', 'largest']","['space', 'grant', 'smaller', 'find', 'best', 'restaur', 'servic', 'even', 'largest']",service
"Have recommended the place to friends, always gets good response.","['get', 'respons', 'recommend', 'friend', 'alway', 'good', 'place']","['get', 'respons', 'recommend', 'friend', 'alway', 'good', 'place']",anecdotes/miscellaneous
We will return many times for this oasis in mid-town.,"['time', 'town', 'oasi', 'mani', 'return', 'mid']","['time', 'town', 'oasi', 'mani', 'return', 'mid']",anecdotes/miscellaneous
I love the atmorphere @ peep!,"['peep', 'love', 'atmorpher']","['peep', 'love', 'atmorpher']",ambience
Enjoy!,['enjoy'],['enjoy'],anecdotes/miscellaneous
We weren't!,[],[],anecdotes/miscellaneous
This is one of my favorite restaurants and it is not to be missed.,"['favorit', 'restaur', 'one', 'miss']","['favorit', 'restaur', 'one', 'miss']",anecdotes/miscellaneous
(La Rosa is connected by a swinging door to the Mexican restaurant Pacifico).,"['connect', 'restaur', 'la', 'door', 'swing', 'mexican', 'pacifico', 'rosa']","['connect', 'restaur', 'la', 'door', 'swing', 'mexican', 'pacifico', 'rosa']",anecdotes/miscellaneous
